1,New South Wales,17420,The Hills Shire (A),10489,19809,10807,10114,12381,10288,10264,13967,14217,13905,11775,10736,9600,8325,7164,4767,2876,2307,183791
1,New South Wales,17550,Tweed (A),5132,8308,4823,4325,4729,4185,4545,5258,5538,6279,5957,6805,7413,6998,6206,4781,3372,3728,98382
1,New South Wales,17620,Upper Hunter Shire (A),801,1317,911,712,682,686,889,848,851,938,887,925,974,804,729,474,367,372,14167
1,New South Wales,17640,Upper Lachlan Shire (A),441,720,415,368,413,330,347,401,415,538,554,694,653,574,494,409,244,264,8274
1,New South Wales,17650,Uralla (A),287,499,371,263,292,224,248,244,343,396,421,520,453,467,370,284,142,120,5944
1,New South Wales,17750,Wagga Wagga (C),4607,6373,3478,3456,5091,4986,4681,4161,3556,3966,3637,3796,3607,3184,2574,1922,1315,1380,65770
1,New South Wales,17850,Walcha (A),165,247,163,125,97,165,127,162,134,205,170,213,222,248,226,195,137,104,3105
1,New South Wales,17900,Walgett (A),376,549,371,178,168,341,337,302,307,350,361,467,477,427,351,264,140,62,5828
1,New South Wales,17950,Warren (A),161,279,168,107,124,109,179,158,145,149,165,186,190,149,164,113,79,91,2716
1,New South Wales,18020,Warrumbungle Shire (A),493,782,542,511,321,293,367,407,466,540,584,680,715,672,686,471,341,338,9209
1,New South Wales,18050,Waverley (A),4506,5253,2687,2319,3966,8113,9245,7276,5355,4885,4011,3658,3093,2642,2620,1697,1274,1676,74276
1,New South Wales,18100,Weddin (A),162,284,181,143,153,109,149,121,216,186,250,297,260,306,283,218,143,135,3596
1,New South Wales,18200,Wentworth (A),441,666,400,325,291,334,345,343,356,467,456,563,520,494,451,295,192,151,7090
1,New South Wales,18250,Willoughby (C),4483,7921,4030,3394,4917,5637,6256,6928,6437,5925,4946,4557,3887,3430,3094,2028,1455,1871,81196
1,New South Wales,18350,Wingecarribee (A),2495,4362,2798,2871,2490,2029,2262,2533,2703,3421,3350,3527,3462,3553,3704,2892,1809,1499,51760
1,New South Wales,18400,Wollondilly (A),3616,5656,3221,2988,3491,3297,3522,3439,3450,3902,3416,3344,2940,2594,2161,1370,920,678,54005
1,New South Wales,18450,Wollongong (C),12597,18597,10245,10798,17656,16756,14614,14001,13158,14272,12838,13532,12304,10467,9443,7257,5533,5730,219798
1,New South Wales,18500,Woollahra (A),2813,4210,2501,2264,3185,5386,5296,4574,3719,3838,3595,3489,3153,2788,3052,2280,1500,1788,59431
1,New South Wales,18710,Yass Valley (A),980,1782,1088,888,811,812,752,911,1115,1475,1286,1174,1160,969,878,591,319,330,17321
1,New South Wales,19399,Unincorporated NSW,62,105,50,10,22,51,71,91,71,55,58,68,79,53,43,17,34,21,961
2,Victoria,20110,Alpine (S),554,950,717,540,549,550,561,633,752,949,847,1066,1076,956,935,579,404,355,12973
2,Victoria,20260,Ararat (RC),598,875,558,483,546,609,670,686,698,736,870,849,919,851,733,547,359,378,11965
